,geo_adj_score,cell_type
388,0.598200063626756,Alpha
389,0.423862777311771,Alpha
390,0.685224792378953,Alpha
391,0.797379753770441,Alpha
392,1.07646840286058,Alpha
393,0.404085496076565,Alpha
394,0.421931795850332,Alpha
395,0.530110265896128,Alpha
396,0.545233880517753,Beta
397,1.13638687097388,Beta
398,0.465689849420306,Alpha
399,0.388263203270393,Beta
400,0.458391996492547,Alpha
401,0.659894342692167,Alpha
402,0.757297703244142,Alpha
403,0.719797560398995,Alpha
404,0.490887598080089,Beta
405,0.670519461623396,Alpha
406,0.406037079995023,Beta
407,0.63267814974979,Alpha
408,0.935446060411862,Acinar
409,0.811746374912488,Alpha
410,0.416270186657679,Alpha
411,0.918067712928827,Alpha
412,1.10634467253762,Alpha
413,0.358128167499649,Alpha
414,0.593350480292142,Alpha
415,0.964110522147448,Alpha
416,1.15006818261941,Alpha
417,0.42148609756749,Alpha
418,0.589333106145972,Beta
419,0.508433878677495,Alpha
420,0.993437184215151,Alpha
421,0.771585940105966,Alpha
422,0.34977261779531,Beta
423,0.409080703561325,Beta
424,1.04145811115252,Alpha
425,0.608906067465116,Alpha
426,0.65009421942141,Alpha
427,0.751829013321689,Alpha
428,0.911776937471264,Alpha
429,0.683408301197869,Alpha
430,0.553927825524954,Alpha
431,0.404965673302255,Alpha
432,0.48136071945083,Beta
433,0.567666210523746,Alpha
434,0.843437576969955,Alpha
435,0.369131335801325,Alpha
436,0.532509561738517,Alpha
437,1.17773495231467,Alpha
438,0.799010418932253,Beta
439,0.341333031959809,Alpha
440,0.477620961200387,Beta
441,0.557148323026993,Alpha
442,0.322791042338282,Alpha
443,0.69617318160005,Beta
444,0.453158972624388,Alpha
445,0.881635489579053,Acinar
446,0.631270430770488,Alpha
447,0.36013992294808,Alpha
448,0.412744586620801,Alpha
449,0.334820445000837,Alpha
450,0.322652296483398,Alpha
451,0.35103795562455,Beta
452,0.574401690765477,Beta
453,0.535184957283016,Alpha
454,0.512334190626012,Alpha
455,0.774836049657871,Alpha
456,0.915558257223759,Alpha
457,1.05351718881801,Alpha
458,1.1330296177115,Alpha
459,0.750767865877791,Alpha
460,0.399057002478977,Alpha
461,0.706220240331878,Alpha
462,0.366660098562952,Alpha
463,0.489542603163134,Alpha
464,0.614419480452758,Alpha
465,0.282292901957751,Alpha
466,0.414292258118715,Alpha
467,0.329190968036131,Alpha
468,0.379136971319629,Beta
469,0.275094624139304,Alpha
470,0.462893760668312,Alpha
471,0.733701116978008,Alpha
472,0.499542590463466,Alpha
473,0.789573195882724,Beta
474,0.680618456155965,Beta
475,0.54744150037087,Alpha
476,0.358776551582102,Alpha
477,0.386954747992352,Beta
478,0.668060604632822,Alpha
479,0.231280737442259,Alpha
480,0.245652395327107,Stellate
481,0.929813840523951,Alpha
482,0.301780488323249,Alpha
483,0.804925300671107,Beta
484,0.546501371194328,Alpha
485,0.464601633993646,Alpha
486,0.720700278904262,Alpha
487,0.595002009120498,Alpha
488,0.588652189499404,Alpha
489,0.81843292818226,Ductal
490,0.634790509238766,Alpha
491,0.250441176875617,Alpha
492,0.234466544802531,Alpha
493,1.02618143359597,Alpha
494,0.436212864279068,Alpha
495,0.351047525257144,Beta
496,0.667382401982104,Beta
497,0.53606214044301,Alpha
498,0.709943395782674,Alpha
499,0.933573864767918,Ductal
500,0.411606876381109,Alpha
501,0.201008380001027,Alpha
502,0.184320014537327,Beta
503,0.417543388729118,Alpha
504,0.788541853952485,Alpha
505,0.692002247231804,Beta
506,0.605903459798175,Beta
507,0.302282770073946,Alpha
508,0.420492344329172,Beta
509,0.822333943049057,Alpha
510,0.341814143000588,Beta
511,1.00636271364091,Beta
512,0.555154369279855,Alpha
513,0.59791106459808,Alpha
514,0.657906728021667,Beta
515,0.512663084915458,Alpha
516,0.702229050978957,Alpha
517,0.618299101359769,Alpha
518,0.218322132552558,Alpha
519,0.320697620291066,Alpha
520,1.30608215042973,Alpha
521,1.42555107316158,Ductal
522,1.32446877588498,Alpha
523,1.28642644291187,Beta
524,1.38798724129335,Alpha
525,1.33400516966219,Alpha
526,1.28221963375264,Alpha
527,1.31834340600514,Stellate
528,1.24700780588026,Alpha
529,1.43765316214682,Alpha
530,1.40644808878376,Alpha
531,1.37997829339705,Beta
532,1.38722980680269,Alpha
533,1.22362393131173,Alpha
534,1.27183759413435,Alpha
535,1.43727161294594,Alpha
536,1.29495366010163,Alpha
537,1.22289573260788,Beta
538,1.45910152970781,Alpha
539,1.41966904901254,Alpha
540,1.25580404970331,Alpha
541,1.32154448253024,Alpha
542,1.42245692259613,Stellate
543,1.47240904419002,Stellate
544,1.23908514582031,Alpha
545,1.39386162302005,Alpha
546,1.19870726973423,Alpha
547,1.31887468646678,Alpha
548,1.37216576268563,Alpha
549,0.722836073298741,Alpha
550,0.693794457411735,Alpha
551,0.650071373148593,Alpha
552,0.542069302642263,Alpha
553,0.418354582637151,Alpha
554,0.354970360158956,Alpha
555,0.279447265360093,Alpha
556,0.198824041761916,Alpha
557,0.151255526003362,Alpha
558,0.343621766118349,Beta
559,0.397185576839618,Alpha
560,0.508462521516823,Alpha
561,0.591443086083222,Alpha
562,0.671506831470018,Beta
563,0.7672022510965,Alpha
564,0.77670674430558,Alpha
565,0.855605957175866,Alpha
566,1.00705480183442,Beta
567,0.611643176992678,Alpha
568,0.366211688430489,Beta
569,0.296164683972263,Alpha
570,0.895073270300177,Alpha
571,0.287537684634054,Alpha
572,0.182898156042171,Alpha
573,0.81291425618189,Alpha
574,0.111521463838662,Alpha
575,0.976221191468079,Acinar
576,0.918383491213854,Acinar
577,0.194166561326668,Alpha
578,0.11879445481081,Alpha
