,geo_adj_score,cell_type
688,1.43633706435619,Beta
689,1.49168270936739,Alpha
690,1.54127145876171,Alpha
691,1.75541504344142,Ductal
692,1.50167212021153,Alpha
693,1.58525367224341,Beta
694,1.55992824623733,Alpha
695,1.49786534811284,Alpha
696,1.70006243823597,Acinar
697,1.53273658518825,Alpha
698,1.77261426217331,Ductal
699,1.58949212084216,Alpha
700,1.71893948388849,Ductal
701,1.77351248087826,Acinar
702,1.62565400268252,Ductal
703,1.78919974298591,Ductal
704,1.74935639958696,Acinar
705,1.67788825231745,Ductal
706,1.45875167449863,Ductal
707,1.52458437888341,Stellate
708,1.60729594867767,Stellate
709,1.68059339429645,Ductal
710,1.59350122809513,Ductal
711,1.65495014606161,Ductal
712,1.65643824823777,Stellate
713,1.91433863082177,Stellate
714,1.86843856498906,Ductal
715,1.76616041541565,Ductal
716,1.83118844723664,Stellate
717,1.79683555336359,Ductal
718,1.69914301560666,Acinar
719,1.67993290824439,Acinar
720,1.71637419918437,Acinar
721,1.71979623769714,Acinar
722,1.7429293881366,Stellate
723,1.68696104204668,Ductal
724,1.83038812999076,Ductal
725,1.75133382239563,Ductal
726,1.63905749796298,Acinar
727,1.66838777399761,Alpha
728,1.68607903743707,Alpha
729,1.61858221854826,Ductal
730,1.61047584702936,Beta
731,1.58074442378945,Acinar
732,1.58979160629663,Beta
733,1.55208161848227,Alpha
734,1.61966105081293,Beta
735,1.52405659739933,Acinar
736,1.64939156964849,Alpha
737,1.5399846586472,Alpha
738,1.60365061566794,Beta
739,1.66003743069066,Alpha
740,1.5303589083352,Beta
741,1.49014026436259,Stellate
742,1.71338732411471,Stellate
743,1.50972335946936,Beta
744,1.65388634947192,Alpha
745,1.53984836913869,Beta
746,1.47410956848761,Alpha
747,1.54893106906811,Alpha
748,1.46712320944298,Ductal
749,1.63080977800906,Alpha
750,1.58670628622658,Beta
751,1.75747402343362,Acinar
752,1.43884935886828,Alpha
753,1.49448159264055,Beta
754,1.67251704464939,Acinar
755,1.42075185650817,Ductal
756,1.43389576445035,Alpha
757,1.4375367325347,Alpha
758,1.40403645769356,Ductal
759,1.51041061076971,Beta
760,1.38959090052043,Alpha
761,1.47783559091252,Beta
762,1.70404929328877,Ductal
763,1.41741141757965,Alpha
764,1.39886472995988,Alpha
765,1.47715211108067,Beta
766,1.37114635672033,Acinar
767,1.37039293978306,Beta
768,1.52774584258163,Beta
769,1.57984411827942,Alpha
770,1.63828566493683,Acinar
771,1.39409479972727,Alpha
772,1.3308044108586,Alpha
773,1.35333781458443,Stellate
774,1.43811867917775,Beta
775,1.41359922270072,Beta
776,1.31415208502608,Acinar
777,1.43425425936028,Beta
778,1.66723399583075,Acinar
779,1.29876646174376,Acinar
780,1.27519829692196,Beta
781,1.28658631229954,Beta
782,1.54011985375161,Alpha
783,1.25310568461706,Acinar
784,1.47805429936493,Beta
785,1.44861674583113,Beta
786,1.35803536730596,Alpha
787,1.33236068401502,Alpha
788,1.40725096362575,Beta
789,1.36576772656233,Beta
790,1.31245076617027,Alpha
791,1.26327230038861,Alpha
792,1.60600127657809,Acinar
793,1.23647386619572,Acinar
794,1.2141797218585,Alpha
795,1.62377857339475,Ductal
796,1.35796094082523,Beta
797,1.44721464487479,Ductal
798,1.41607193622769,Beta
799,1.25413022457724,Alpha
800,1.23472414269156,Alpha
801,1.4888375307709,Alpha
802,1.2724515836209,Alpha
803,1.55974613869103,Acinar
804,1.34110679828991,Beta
805,1.60973352038688,Acinar
806,1.17486876708638,Alpha
807,1.16772676383413,Acinar
808,1.14241809685513,Acinar
809,1.41842418722284,Alpha
810,1.35326034260573,Beta
811,1.26938606102049,Beta
812,1.50063960620233,Acinar
813,1.12047484095744,Ductal
814,1.11032326294348,Alpha
815,1.34993648461119,Beta
816,1.16028277670613,Alpha
817,1.20062597600667,Beta
818,1.18345102218962,Beta
819,1.2663976815674,Alpha
820,1.53251118810985,Acinar
821,1.08448168052197,Alpha
822,1.11002690900977,Alpha
823,1.36563149904808,Alpha
824,1.18240405074534,Beta
825,1.1227236136443,Beta
826,1.40597597520764,Alpha
827,1.05773475913552,Beta
828,1.28827763101783,Alpha
829,1.193734575127,Beta
830,1.55705993167215,Acinar
831,1.3385059884735,Beta
832,1.04589559362725,Alpha
833,1.59207735167087,Ductal
834,1.14044123806001,Beta
835,1.01364719938143,Stellate
836,1.04343231520245,Alpha
837,1.00669613652906,Ductal
838,1.17085377485231,Alpha
839,1.01578586166986,Acinar
840,0.980597900891843,Alpha
841,1.10110999011559,Beta
842,1.22792071381734,Alpha
843,1.47832071229613,Ductal
844,1.25935533561777,Beta
845,1.17496287235096,Alpha
846,0.956669704125865,Acinar
847,1.49801945698197,Acinar
848,0.957485610848713,Acinar
849,1.23620481881093,Beta
850,1.10086403810806,Alpha
851,1.05109956023239,Beta
852,1.53340319711182,Acinar
853,1.27767973360528,Beta
854,1.15698205364434,Alpha
855,1.0851070305164,Alpha
856,1.3110189836184,Beta
857,0.899762697477252,Alpha
858,0.991346436134869,Alpha
859,1.0259373352927,Alpha
860,1.48846879056374,Acinar
861,0.868424652197311,Acinar
862,0.852969457415671,Acinar
863,1.04013551059941,Alpha
864,1.53310621293255,Acinar
865,1.2311308115882,Beta
866,0.916303549314249,Alpha
867,1.16490471795291,Alpha
868,0.871008890668823,Alpha
869,1.32760366652336,Beta
870,1.26253135765113,Alpha
871,0.882706095472342,Alpha
872,1.36839549307299,Alpha
873,0.92902902637209,Alpha
874,0.974837669187021,Alpha
875,0.794958925586532,Acinar
876,0.828782706257136,Alpha
877,1.43319544059332,Stellate
878,1.28018367865107,Beta
879,1.07423034620597,Stellate
880,0.994121846245106,Alpha
881,0.809937201848183,Alpha
882,1.16808647077747,Alpha
883,0.778190145660378,Stellate
884,1.03655931024876,Stellate
885,1.22670415708883,Beta
886,1.36801259800413,Alpha
887,0.891064101369529,Alpha
888,0.811619692048091,Alpha
889,1.47685452413462,Acinar
890,1.08767017392528,Alpha
891,1.42784534972998,Acinar
892,0.753461717284578,Alpha
893,1.31206222383093,Alpha
894,1.27238275814275,Alpha
895,0.711624761062712,Stellate
896,1.1917032000595,Alpha
897,0.937788165300208,Alpha
898,0.699795027949788,Acinar
899,0.757448130023965,Alpha
900,1.32599831478845,Alpha
901,1.07166490200333,Alpha
902,1.15129965247795,Ductal
903,0.993012768753772,Alpha
904,0.943554770563507,Alpha
