"UMAP_1","UMAP_2","CellType"
2.89663762744032,-3.62939014432404,"Alpha"
3.70806593592726,-3.51000728604768,"Alpha"
-4.22842579190172,14.525862312341,"PSC_Activated"
3.38761300738417,-4.90507402417634,"Alpha"
-1.05789833371081,3.77691969873931,"Delta"
0.144807049589976,14.4632535934689,"PSC_Quiescent"
3.05855984385572,-1.53974905011628,"PP"
3.62637657816969,-4.15229978558991,"Alpha"
2.00683755572401,-3.01794829366181,"Alpha"
-4.95332413021959,13.7400184631589,"PSC_Activated"
4.75884360964857,-5.03106298444245,"Alpha"
3.95257444079481,-4.19350423810456,"Alpha"
-10.1511948615734,7.8981538772824,"Endothelial"
3.89786023791395,-5.36979665753816,"Alpha"
4.57126016314588,-2.92451062200044,"Alpha"
3.09133286173902,-4.22053470609162,"Alpha"
-0.148973433715478,5.2173095703366,"Beta"
4.4243204086598,-5.04247417447541,"Alpha"
-0.160230907094852,15.1010614395383,"PSC_Quiescent"
4.10988683398329,-5.11585941312287,"Alpha"
3.76358217890821,2.57423458101775,"Beta"
-4.77435045544542,13.8194013595822,"PSC_Activated"
-4.02003341023363,13.5431037903073,"PSC_Activated"
3.7476515262898,2.07921228411224,"Beta"
5.18384046252333,-4.03201284406159,"Alpha"
-3.76752500836291,14.1602836609128,"PSC_Activated"
4.03499717410169,-4.4646538734195,"Alpha"
2.15534538920484,-2.81287469861482,"Alpha"
3.01712937052809,-4.95663347241853,"Alpha"
-3.90089612309374,12.3395792007687,"PSC_Activated"
0.787389823752268,3.65293416979339,"Beta"
4.59320420916639,-4.08456459043,"Alpha"
1.19307810957991,14.4954887390378,"PSC_Quiescent"
-0.367122924369947,14.19522056582,"PSC_Activated"
4.73420304949842,3.47599420549895,"Beta"
-9.75042562786974,7.80931196215179,"Endothelial"
4.65586299594007,-5.40339841840241,"Alpha"
2.70241231616102,-4.55499067304109,"Alpha"
3.3432611912068,-3.87369480130647,"Alpha"
3.49766630824171,-3.73923673627351,"Alpha"
0.264570900755747,1.33177069427993,"Beta"
5.15182323153578,-4.17430486676667,"Alpha"
3.20561642344557,-5.41058006284211,"Alpha"
2.49468750651441,-4.32931270596955,"Alpha"
3.93482846911512,1.61931118967559,"Delta"
0.673070439654215,1.17942992451217,"Beta"
3.73364848788343,-2.76863684651826,"Alpha"
1.87072271998487,-2.6772786617038,"Alpha"
3.71720380480848,-3.05456414220307,"Alpha"
1.29305202658735,-4.03754606244538,"Alpha"
-3.92866616551317,13.255035018945,"PSC_Activated"
-4.02246647183336,13.8690639496091,"PSC_Activated"
2.87237591441236,-5.24140014646027,"Alpha"
2.55417341883741,-3.20934643743012,"Alpha"
1.65239710505567,2.40419719221618,"Delta"
2.64009828265272,-3.12357296941255,"Alpha"
1.68085963423811,-2.64235200879548,"Alpha"
4.22492618258558,-4.21409597394441,"Alpha"
2.72922391589247,-3.26846947667573,"Alpha"
1.35589546855055,-4.53700723645661,"Alpha"
4.2566072433766,-4.88248338696931,"Alpha"
-1.91653566662707,14.3005252838376,"PSC_Activated"
4.97319001849256,2.43049786093261,"Beta"
2.93593067820631,-5.13036766049836,"Alpha"
1.65319175417982,1.41703698637511,"Delta"
3.57969016726576,-3.63158454892609,"Alpha"
2.74058503802381,-4.87255229947541,"Alpha"
2.34709686930738,-4.80324020383332,"Alpha"
1.33450550730787,4.57104454042937,"Beta"
-14.2868044883434,1.12827155592467,"Duct"
2.91011304553114,-3.14643158910249,"Alpha"
5.50858945544325,-5.00887289044831,"Alpha"
2.78607339556776,-4.12408151624177,"Alpha"
3.9959609001454,-3.34237780568574,"Alpha"
2.16712732012831,-4.1129635810611,"Alpha"
-9.30193643872179,7.28138742449309,"Endothelial"
7.66068286593519,-4.70752992627595,"Alpha"
2.31398315127455,1.5867525100949,"Delta"
4.10082788165174,-4.82545223233674,"Alpha"
3.50508613284193,-3.45311846730683,"Alpha"
1.27501625712477,4.06303391459014,"Beta"
-9.50024633709826,7.52786073687102,"Endothelial"
2.88636965449415,-2.37034740445588,"Alpha"
4.80103463824354,-5.79983940122102,"Alpha"
