,Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significance,color
LPCAT1,LPCAT1,2696.70730548957,0.0886143194212889,0.111970351079335,0.791408784263812,0.428705485600562,0.999982363306687,Not Significant,grey
LPCAT2,LPCAT2,200.135879732929,-0.0340830031376026,0.332943421420771,-0.102368753802553,0.918463984204004,0.999982363306687,Not Significant,grey
LPCAT3,LPCAT3,695.967629521146,-0.012777906927891,0.188571458308693,-0.0677616169620614,0.945975398728323,0.999982363306687,Not Significant,grey
LPCAT4,LPCAT4,964.109972493738,-0.187164623014994,0.16254913675396,-1.15143412479817,0.249553681674026,0.999982363306687,Not Significant,grey
LPGAT1,LPGAT1,4482.40896639076,-0.0259233995322684,0.0993337724806467,-0.260972667048552,0.794113585568812,0.999982363306687,Not Significant,grey
LPIN1,LPIN1,2915.47108450462,-0.0246713117759072,0.109958054629652,-0.224370209704075,0.82246924900014,0.999982363306687,Not Significant,grey
LPIN2,LPIN2,2851.90203253824,0.0449138958961189,0.112720248829647,0.398454548871666,0.690295155239649,0.999982363306687,Not Significant,grey
LPIN3,LPIN3,1562.62604710572,0.148039630418175,0.135027633546581,1.09636543668749,0.272918883301166,0.999982363306687,Not Significant,grey
LPL,LPL,202.470091047946,-1.11910713013462,0.348793109006343,-3.20851272928752,0.00133423402854834,0.177262520935708,Not Significant,grey
LPP,LPP,4123.31791831094,0.31068878578886,0.0998323596468379,3.11210500170423,0.00185758415532485,0.224027776903475,Not Significant,grey
LPP-AS2,LPP-AS2,73.266548376404,0.0981724286990733,0.536481877762306,0.182993000823356,0.854803510424173,0.999982363306687,Not Significant,grey
LPXN,LPXN,242.414416964969,-0.170802407359769,0.312717575246611,-0.546187425587042,0.584937108797839,0.999982363306687,Not Significant,grey
LRAT,LRAT,101.567632150983,1.26012971810674,0.471488582317619,2.67266221360552,0.00752519819865424,0.574258800895692,Not Significant,grey
LRATD1,LRATD1,1959.23059592853,0.0335400665941984,0.133473297423264,0.251286716082528,0.801592444768156,0.999982363306687,Not Significant,grey
LRATD2,LRATD2,2070.16673906273,0.0913841073855407,0.121872791828159,0.749831902713712,0.45335595190568,0.999982363306687,Not Significant,grey
LRBA,LRBA,6008.40318446103,0.204065692768471,0.0906743192784274,2.25053459890733,0.0244150297470397,0.999982363306687,Not Significant,grey
LRCH1,LRCH1,816.491902411579,-0.0173439729571558,0.178094400552864,-0.0973864023984717,0.922419542712842,0.999982363306687,Not Significant,grey
LRCH2,LRCH2,447.165175637103,-0.0250008871819235,0.231049036778409,-0.108205978828213,0.913832302386334,0.999982363306687,Not Significant,grey
LRCH3,LRCH3,2004.02323560023,0.102998001314325,0.130946844111002,0.786563448806866,0.431537463049174,0.999982363306687,Not Significant,grey
LRCH4,LRCH4,1534.20198195969,0.0325055019971129,0.135752064470091,0.239447570274518,0.810758546854601,0.999982363306687,Not Significant,grey
LRFN1,LRFN1,64.6924932915242,-0.16414980333042,0.576686111561012,-0.284643240126051,0.775917480136489,0.999982363306687,Not Significant,grey
LRFN2,LRFN2,1104.77384600339,0.15987990394631,0.154911353035835,1.03207351051492,0.30203768203191,0.999982363306687,Not Significant,grey
LRFN3,LRFN3,955.355776019702,-0.0710552660057654,0.163494003316921,-0.434604722890235,0.663849366296963,0.999982363306687,Not Significant,grey
LRFN4,LRFN4,250.690946498528,-0.291695278775741,0.297492462185392,-0.980513175469845,0.326832869200361,0.999982363306687,Not Significant,grey
LRFN5,LRFN5,141.076788507073,0.499174062601829,0.392434846609346,1.27199219670403,0.203375891820285,0.999982363306687,Not Significant,grey
LRG1,LRG1,379.080047899392,-0.218614991702882,0.279621776803326,-0.781823913008918,0.434318065520067,0.999982363306687,Not Significant,grey
LRIF1,LRIF1,638.645897312437,-0.170693634147718,0.193946580331293,-0.880106438876855,0.378801651340011,0.999982363306687,Not Significant,grey
LRIG1,LRIG1,3001.23424483213,0.0281596738698123,0.108320114111602,0.259967173232474,0.794889095181131,0.999982363306687,Not Significant,grey
LRIG2,LRIG2,1104.38247937094,0.150214266833311,0.159904832341509,0.939397919585687,0.347526480754278,0.999982363306687,Not Significant,grey
LRIG3,LRIG3,1091.91657963359,-0.0154472851819885,0.156287254199148,-0.0988390592767392,0.921266055496698,0.999982363306687,Not Significant,grey
LRMDA,LRMDA,98.9866044071354,0.188002238708068,0.468313673247155,0.401445119901184,0.688092435706819,0.999982363306687,Not Significant,grey
LRMP,LRMP,57.9291841154698,-0.200649736247841,0.608633808629381,-0.329672347153532,0.741647550433445,0.999982363306687,Not Significant,grey
LRP1,LRP1,13546.9402293126,-0.125234966191648,0.0939076068308086,-1.33359767560982,0.18233574513861,0.999982363306687,Not Significant,grey
LRP10,LRP10,8733.7834484862,-0.198354757680683,0.0845049967473301,-2.34725478155763,0.018912317519561,0.999982363306687,Not Significant,grey
LRP11,LRP11,6083.63802951427,0.0741170359872551,0.0903742979669526,0.820111886394489,0.412152326716733,0.999982363306687,Not Significant,grey
LRP12,LRP12,1353.01318715784,0.0235022882331222,0.144839301470653,0.162264578705415,0.871097507074799,0.999982363306687,Not Significant,grey
LRP2BP,LRP2BP,371.464392654032,0.0270305927908086,0.266190035232515,0.101546223423418,0.919116866180034,0.999982363306687,Not Significant,grey
LRP3,LRP3,1772.40310537516,-0.19431588978814,0.129899630535378,-1.49589255171298,0.134681657589403,0.999982363306687,Not Significant,grey
LRP4,LRP4,333.179416914909,0.018515171132554,0.260051205267133,0.0711981746576972,0.943240034144051,0.999982363306687,Not Significant,grey
LRP5,LRP5,4464.71659063232,0.597903764274627,0.100302720824494,5.96099247717136,2.50710510674024e-09,2.66469457059249e-06,Significant,red
LRP5L,LRP5L,908.463469476886,0.223880992253939,0.16975202736248,1.31887080073497,0.187212309391158,0.999982363306687,Not Significant,grey
LRP6,LRP6,2444.67244748888,0.0375600465069969,0.115398945683953,0.32547997977264,0.744817832309806,0.999982363306687,Not Significant,grey
LRP8,LRP8,282.068947271443,-0.132466721028193,0.280615567988672,-0.472057633785809,0.636885651423161,0.999982363306687,Not Significant,grey
LRPAP1,LRPAP1,7719.1089606948,0.0222334070340192,0.0864461394404201,0.257193752988157,0.797029206239473,0.999982363306687,Not Significant,grey
LRPPRC,LRPPRC,5106.34438988207,0.00924574037960295,0.0943412949373482,0.0980031107877311,0.921929823209861,0.999982363306687,Not Significant,grey
LRR1,LRR1,145.743104317634,0.0487604877732337,0.38799128856529,0.125674181896041,0.899989839664533,0.999982363306687,Not Significant,grey
LRRC1,LRRC1,1010.14061215115,0.0118251594003699,0.159509110666876,0.0741346958235253,0.940903207933761,0.999982363306687,Not Significant,grey
LRRC10B,LRRC10B,1286.2088364695,0.24961722535378,0.183332736319989,1.36155293574029,0.173339016806201,0.999982363306687,Not Significant,grey
LRRC14,LRRC14,718.156526402703,0.0838975048260326,0.185056213800977,0.453362268160649,0.650287901625994,0.999982363306687,Not Significant,grey
LRRC17,LRRC17,90.008001520069,0.306475889953414,0.495900808838444,0.618018532115882,0.536563122621381,0.999982363306687,Not Significant,grey
LRRC2,LRRC2,81.5482034887382,-0.492323972923863,0.514626631401081,-0.956662447847873,0.338737657913506,0.999982363306687,Not Significant,grey
LRRC20,LRRC20,724.563218167225,-0.211995238918715,0.205935740628465,-1.0294242187964,0.303280373272192,0.999982363306687,Not Significant,grey
LRRC23,LRRC23,281.741538304422,-0.172866969484199,0.280888065165691,-0.615430098043603,0.53827071962562,0.999982363306687,Not Significant,grey
LRRC25,LRRC25,50.564602644663,-0.391939285420548,0.643996356961122,-0.608604817688758,0.542786410383154,0.999982363306687,Not Significant,grey
LRRC27,LRRC27,315.863112806187,-0.0544117451821719,0.274571055622261,-0.198169996683949,0.842912061121603,0.999982363306687,Not Significant,grey
LRRC28,LRRC28,408.887585115438,0.197761757882359,0.252438897599859,0.783404458515068,0.433389638805685,0.999982363306687,Not Significant,grey
LRRC29,LRRC29,250.300749458329,-0.117932383163851,0.298094809427212,-0.39562038463688,0.692385096753113,0.999982363306687,Not Significant,grey
LRRC3,LRRC3,145.351439118216,-0.447733581022799,0.3851641148279,-1.16244884657247,0.245053191677088,0.999982363306687,Not Significant,grey
LRRC32,LRRC32,2250.58167854919,0.177034780862682,0.141248474149466,1.25335712069602,0.210075769113365,0.999982363306687,Not Significant,grey
LRRC34,LRRC34,207.29761758064,-0.15197021886463,0.330224019061228,-0.460203407664458,0.645370225260224,0.999982363306687,Not Significant,grey
LRRC36,LRRC36,242.019941787937,-0.157701615637121,0.305410475824409,-0.516359549263756,0.605603312282543,0.999982363306687,Not Significant,grey
LRRC37A2,LRRC37A2,141.836706950406,0.305895408587985,0.39142268804606,0.781496366792079,0.434510612759581,0.999982363306687,Not Significant,grey
LRRC37A3,LRRC37A3,302.572997140107,0.0118804697401701,0.292554467929978,0.0406094284740634,0.967607267523289,0.999982363306687,Not Significant,grey
LRRC37A4P,LRRC37A4P,709.738304626938,0.155307154655987,0.185479298955465,0.837328777554185,0.402407787668061,0.999982363306687,Not Significant,grey
LRRC37A6P,LRRC37A6P,90.5600030417988,-0.167398657998448,0.484253112922748,-0.34568421664468,0.729580047129338,0.999982363306687,Not Significant,grey
LRRC37B,LRRC37B,585.103640040913,-0.0942666292191607,0.203967350452631,-0.46216528777753,0.643962793953561,0.999982363306687,Not Significant,grey
LRRC39,LRRC39,77.3502365478138,-0.137757653017389,0.527418522404797,-0.26119229258251,0.793944221509924,0.999982363306687,Not Significant,grey
LRRC4,LRRC4,1009.67885618272,0.22327417082002,0.161374857878291,1.38357470150904,0.166488719133824,0.999982363306687,Not Significant,grey
LRRC40,LRRC40,710.711707390547,0.0235726885423096,0.206646925070114,0.114072292797541,0.909180485971755,0.999982363306687,Not Significant,grey
LRRC41,LRRC41,3151.57908800986,-0.0296972596790725,0.106768391769183,-0.278146548683374,0.780899864295084,0.999982363306687,Not Significant,grey
LRRC42,LRRC42,1752.08654430391,-0.0520894414838917,0.130576403185504,-0.39891925503485,0.68995270090627,0.999982363306687,Not Significant,grey
LRRC45,LRRC45,260.900020572376,-0.0619297083662874,0.29164704148509,-0.212344716582539,0.831838111974829,0.999982363306687,Not Significant,grey
LRRC47,LRRC47,1924.014370065,0.042871360347519,0.12765205782271,0.335845430765095,0.736987429103209,0.999982363306687,Not Significant,grey
LRRC49,LRRC49,416.237088276523,0.012562113550065,0.236929234559061,0.0530205298364458,0.957715550274613,0.999982363306687,Not Significant,grey
LRRC4B,LRRC4B,154.37328712733,-0.0824967622460193,0.396184987565436,-0.208227885546506,0.835051036243552,0.999982363306687,Not Significant,grey
LRRC56,LRRC56,158.945704055964,-0.373638960158178,0.371975818961769,-1.00447110030176,0.315151594261317,0.999982363306687,Not Significant,grey
LRRC57,LRRC57,740.731201188741,-0.01258621680182,0.183343473709482,-0.068648294630675,0.945269575954082,0.999982363306687,Not Significant,grey
LRRC58,LRRC58,2744.29235129286,0.0161928943385279,0.111551728901917,0.14516040672723,0.884584225618466,0.999982363306687,Not Significant,grey
LRRC59,LRRC59,2205.06714194742,-0.137921448479439,0.119192184082102,-1.15713500462779,0.247217207129779,0.999982363306687,Not Significant,grey
LRRC6,LRRC6,139.332852206625,0.12498881746266,0.397933155281343,0.31409500767608,0.753448881107385,0.999982363306687,Not Significant,grey
LRRC61,LRRC61,628.586306428351,0.0376251949934272,0.199667081811204,0.188439649901849,0.850532020269375,0.999982363306687,Not Significant,grey
LRRC66,LRRC66,64.5524256162515,0.176986268549514,0.572680953169828,0.309048637936853,0.757284528799016,0.999982363306687,Not Significant,grey
LRRC70,LRRC70,69.8248394370791,-0.0526183123780979,0.551052844195348,-0.0954868719622192,0.92392811726945,0.999982363306687,Not Significant,grey
LRRC73,LRRC73,118.13808252843,-0.14114612280759,0.425746424619812,-0.331526266917291,0.740247003597123,0.999982363306687,Not Significant,grey
LRRC75A,LRRC75A,238.64331335742,0.0283625391941367,0.303537339222506,0.0934400336603917,0.925553987360601,0.999982363306687,Not Significant,grey
LRRC75B,LRRC75B,140.680574664234,0.24870807737464,0.417041839891589,0.596362411597102,0.550933145519513,0.999982363306687,Not Significant,grey
LRRC8A,LRRC8A,1640.41404600011,-0.0603258647846609,0.133656110866731,-0.451351340342471,0.651736347818964,0.999982363306687,Not Significant,grey
LRRC8B,LRRC8B,1280.0900763204,0.110082256853214,0.149442214875091,0.736620886843953,0.461352929522854,0.999982363306687,Not Significant,grey
LRRC8C,LRRC8C,523.75560581247,0.244183524706188,0.21369554535732,1.14267016796204,0.253175560272552,0.999982363306687,Not Significant,grey
LRRC8D,LRRC8D,1528.88743947851,0.098512420956203,0.140579412394025,0.700759942573139,0.483452840585668,0.999982363306687,Not Significant,grey
LRRC8E,LRRC8E,70.2405277932254,-0.23387613610807,0.548494061568242,-0.426396842728574,0.669818701629791,0.999982363306687,Not Significant,grey
LRRCC1,LRRCC1,274.635089522743,-0.134213442364325,0.289197432102294,-0.464089329523685,0.642583746342811,0.999982363306687,Not Significant,grey
LRRFIP1,LRRFIP1,3872.51567443705,-0.0579606221609914,0.101367669418867,-0.571786078275996,0.567466910034029,0.999982363306687,Not Significant,grey
LRRFIP2,LRRFIP2,1483.31097801936,0.0779096265778964,0.137461545184364,0.56677397648487,0.570867753269762,0.999982363306687,Not Significant,grey
LRRIQ1,LRRIQ1,52.3770848134178,-0.401037695522362,0.646812417037296,-0.62002163990497,0.535243540014284,0.999982363306687,Not Significant,grey
LRRK1,LRRK1,449.054723077879,-0.000281973740958636,0.232767490585685,-0.00121139657539435,0.999033445611884,0.999982363306687,Not Significant,grey
LRRK2,LRRK2,242.973661443333,0.0490729429133753,0.302880830616214,0.162020629742516,0.871289608323085,0.999982363306687,Not Significant,grey
LRRN1,LRRN1,246.410539749406,-0.0976668292942781,0.306390322138079,-0.318766038733636,0.749903932999425,0.999982363306687,Not Significant,grey
LRRN2,LRRN2,136.641644501715,-0.181349809143215,0.404631270982455,-0.448185353304239,0.654019432362635,0.999982363306687,Not Significant,grey
LRRN3,LRRN3,413.762873887975,-0.0750171825030714,0.238150723158997,-0.314998760062498,0.752762595306961,0.999982363306687,Not Significant,grey
LRRTM2,LRRTM2,137.632405932579,-0.121432150049466,0.404497096306689,-0.300205245373125,0.76402060427398,0.999982363306687,Not Significant,grey
LRRTM3,LRRTM3,1399.25512052808,0.187828664784003,0.157774790080142,1.1904859115236,0.23385546410959,0.999982363306687,Not Significant,grey
LRRTM4,LRRTM4,201.971680656848,0.0643956856949223,0.334959814763949,0.192248988853493,0.847547173967815,0.999982363306687,Not Significant,grey
LRSAM1,LRSAM1,1074.90334946543,-0.0866897673443196,0.155443037457333,-0.557694759201518,0.577052836996648,0.999982363306687,Not Significant,grey
LRTOMT,LRTOMT,239.014603188251,-0.0875237807774316,0.304686909688722,-0.287258093453534,0.77391470757588,0.999982363306687,Not Significant,grey
LRWD1,LRWD1,514.429612140196,-0.0945352449829914,0.221154341188777,-0.427462759604146,0.669042304072664,0.999982363306687,Not Significant,grey
LSAMP,LSAMP,2324.36537029863,0.0263926880072653,0.120083922078499,0.219785359692136,0.826038322134511,0.999982363306687,Not Significant,grey
LSG1,LSG1,1559.09670273022,0.0392196495883977,0.134677392627972,0.291211827190156,0.770889317597648,0.999982363306687,Not Significant,grey
LSM1,LSM1,781.295246515735,-0.0546772398307125,0.178605232580843,-0.306134591023046,0.75950217160675,0.999982363306687,Not Significant,grey
LSM10,LSM10,720.630032393278,-0.24862045993585,0.193245037174342,-1.28655547159821,0.198249272487231,0.999982363306687,Not Significant,grey
LSM11,LSM11,316.901462656735,0.191437914017011,0.291843877303527,0.655960014600234,0.511849851917378,0.999982363306687,Not Significant,grey
LSM12,LSM12,754.157679401541,0.102796005378346,0.181649479127512,0.565903111157208,0.571459646520906,0.999982363306687,Not Significant,grey
LSM14A,LSM14A,4287.80825561837,0.016735662384688,0.098599785741349,0.169733253057868,0.865219921343432,0.999982363306687,Not Significant,grey
LSM14B,LSM14B,1859.72445192968,-0.0663269624600233,0.13422161582954,-0.494160065426852,0.621193140387539,0.999982363306687,Not Significant,grey
LSM2,LSM2,459.052593007212,-0.211063405952678,0.226172603694313,-0.933196163041676,0.350718695457914,0.999982363306687,Not Significant,grey
LSM3,LSM3,944.710207014763,-0.194060976204712,0.167278325161287,-1.16010831658914,0.246004708556345,0.999982363306687,Not Significant,grey
LSM4,LSM4,1689.59431563801,-0.119420387238244,0.134916694673436,-0.885141661136153,0.376080232231975,0.999982363306687,Not Significant,grey
LSM5,LSM5,564.348225039831,-0.112534185817506,0.204942903018787,-0.549100184294698,0.582936698771064,0.999982363306687,Not Significant,grey
LSM6,LSM6,327.46648190766,-0.134423091653118,0.263498697633414,-0.510147081789874,0.609948422547071,0.999982363306687,Not Significant,grey
LSM7,LSM7,808.943648700683,-0.0575282688392985,0.176042212034005,-0.32678678695645,0.743829153744633,0.999982363306687,Not Significant,grey
LSM8,LSM8,1342.40559543242,0.10108069925162,0.142972866702987,0.706992183779917,0.479571335112179,0.999982363306687,Not Significant,grey
LSMEM1,LSMEM1,61.1140391907253,-0.462130564877529,0.602935741433396,-0.766467358161383,0.44339826704111,0.999982363306687,Not Significant,grey
LSP1,LSP1,432.230940988676,-0.0578488679759,0.232640980181301,-0.248661555375228,0.803622589241964,0.999982363306687,Not Significant,grey
LSP1P5,LSP1P5,57.5267263022591,0.0338779724988388,0.62930481575315,0.0538339635273469,0.957067449761612,0.999982363306687,Not Significant,grey
LSR,LSR,3174.98130656632,-0.183292842764281,0.107083739344078,-1.71167764486942,0.0869560905721484,0.999982363306687,Not Significant,grey
LSS,LSS,3662.90088066045,-0.0150974209779883,0.102457721488141,-0.147352691029107,0.882853644908343,0.999982363306687,Not Significant,grey
LTA4H,LTA4H,1912.35838810176,-0.0463360906862145,0.125666583347409,-0.368722451521713,0.712334612229786,0.999982363306687,Not Significant,grey
LTB,LTB,228.601139575562,0.194701693675746,0.343795475834127,0.56633000537123,0.571169466670773,0.999982363306687,Not Significant,grey
LTB4R,LTB4R,146.710669968442,0.0787410991736519,0.390224294664314,0.201784205264278,0.840085429934195,0.999982363306687,Not Significant,grey
LTBP1,LTBP1,2591.34683201952,-0.27579127774766,0.116638805083301,-2.36448991011779,0.018054919155317,0.969881577729664,Not Significant,grey
LTBP2,LTBP2,2827.07558882477,0.0164850192571512,0.125668815741302,0.131178281261811,0.895634276522543,0.999982363306687,Not Significant,grey
LTBP3,LTBP3,6179.74290085951,0.0678595685486289,0.0926988756280155,0.732043059733945,0.464142286170358,0.999982363306687,Not Significant,grey
LTBP4,LTBP4,2394.96194175162,-0.324804693516142,0.124903831376105,-2.60043819262922,0.00931047891231106,0.659713934358041,Not Significant,grey
LTBR,LTBR,3023.23742236127,-0.197366220770186,0.114670965317329,-1.72115251863464,0.0852231512650774,0.999982363306687,Not Significant,grey
LTC4S,LTC4S,42.9251411288386,0.433339163614944,0.698865500810227,0.620060888844211,0.535217700432842,0.999982363306687,Not Significant,grey
LTN1,LTN1,2116.89422393529,-0.0267537722275042,0.125993959241566,-0.212341705813131,0.831840460668974,0.999982363306687,Not Significant,grey
LTO1,LTO1,422.492270417376,0.24637195363416,0.237185393165295,1.03873156076885,0.298929598644504,0.999982363306687,Not Significant,grey
LTV1,LTV1,737.18954351306,0.0988396919256299,0.183665922585222,0.53814932315366,0.590473963039512,0.999982363306687,Not Significant,grey
LUC7L,LUC7L,2249.11731224669,0.0342028222750995,0.121609585509352,0.281251038985485,0.778517860372819,0.999982363306687,Not Significant,grey
LUC7L2,LUC7L2,575.723775206617,-0.0448961458673884,0.205571812918614,-0.21839640965351,0.82712026270875,0.999982363306687,Not Significant,grey
LUC7L3,LUC7L3,8331.2944454844,0.0685253247837437,0.0858007135257947,0.79865681726694,0.42448943258083,0.999982363306687,Not Significant,grey
LUCAT1,LUCAT1,51.7386582263166,-0.290437699532797,0.683188627472522,-0.425120805373005,0.670748611848701,0.999982363306687,Not Significant,grey
LUM,LUM,4166.12207160729,-0.61106625325904,0.105015114208882,-5.81884101029104,5.92570642360969e-09,5.87830077222081e-06,Significant,#158BB8
LURAP1L,LURAP1L,657.416480846471,-0.151424562336918,0.197100912326293,-0.768259063591954,0.442333289868848,0.999982363306687,Not Significant,grey
LUZP1,LUZP1,1401.48000222519,0.148518701551607,0.140362048131201,1.05811153035315,0.290004598286103,0.999982363306687,Not Significant,grey
LXN,LXN,731.66283523559,0.564618167735208,0.182980360088813,3.08567633958727,0.00203089758633055,0.234760476695385,Not Significant,grey
LY6E,LY6E,1331.72180819858,-0.189698304892284,0.143988807973787,-1.31745173504609,0.187687249217025,0.999982363306687,Not Significant,grey
LY6G5B,LY6G5B,173.509910138756,-0.514971250728121,0.364818425395821,-1.4115823513283,0.158072971972205,0.999982363306687,Not Significant,grey
LY6G5C,LY6G5C,42.8491241698741,-0.184544388793675,0.698903521803993,-0.264048445939052,0.791742588546729,0.999982363306687,Not Significant,grey
LY6H,LY6H,65.4528871691324,0.290528446618046,0.588839831113789,0.493391294655649,0.621736132207798,0.999982363306687,Not Significant,grey
LY75,LY75,134.366921686105,0.341422619523187,0.424163561968709,0.804931517310237,0.42085919970205,0.999982363306687,Not Significant,grey
LY96,LY96,87.0859276277446,-0.00496657044264592,0.493280691529238,-0.0100684468861914,0.991966677406309,0.999982363306687,Not Significant,grey
LYAR,LYAR,216.666714444138,-0.24322587811319,0.328245358855386,-0.740988018722749,0.45870070494891,0.999982363306687,Not Significant,grey
LYL1,LYL1,56.3189616852063,-0.011161288551971,0.63063283201075,-0.0176985529224408,0.985879335068446,0.999982363306687,Not Significant,grey
LYN,LYN,655.51691941873,0.0126925109206303,0.192709195895376,0.0658635456479268,0.947486463894475,0.999982363306687,Not Significant,grey
LYNX1,LYNX1,481.087407354383,-0.0570995455943684,0.220278726347665,-0.259214979771803,0.795469373828265,0.999982363306687,Not Significant,grey
LYPD1,LYPD1,108.765739801633,0.45826029105068,0.443956649553622,1.03221855447247,0.301969744897525,0.999982363306687,Not Significant,grey
LYPD3,LYPD3,68.0330892650884,-0.684707169238428,0.589317609273066,-1.16186443178412,0.245290536874382,0.999982363306687,Not Significant,grey
LYPD5,LYPD5,64.6140197096281,-0.343913946714707,0.625237374941274,-0.550053404512182,0.582282744616088,0.999982363306687,Not Significant,grey
LYPD6B,LYPD6B,57.7315894270743,-0.432021204230001,0.606871413688166,-0.711882607230516,0.476537473285447,0.999982363306687,Not Significant,grey
LYPLA1,LYPLA1,1544.19615268178,0.0619639072736605,0.1356465980649,0.45680399035156,0.647811937386792,0.999982363306687,Not Significant,grey
LYPLA2,LYPLA2,1413.19658177156,-0.0426123186338853,0.140672896201791,-0.302917760168662,0.761952536203674,0.999982363306687,Not Significant,grey
LYPLAL1,LYPLAL1,799.515780827464,-0.0394542696684634,0.177275882906611,-0.222558585079776,0.82387907229559,0.999982363306687,Not Significant,grey
LYRM1,LYRM1,767.013901273778,-0.000503273962247622,0.181215148395517,-0.00277721794620163,0.997784103527254,0.999982363306687,Not Significant,grey
LYRM2,LYRM2,1905.21463956857,-0.0620210597294884,0.131825542651385,-0.470478319163867,0.638013320550287,0.999982363306687,Not Significant,grey
LYRM4,LYRM4,429.149173672637,-0.0538006658574617,0.231303697389752,-0.232597517742254,0.816073955008542,0.999982363306687,Not Significant,grey
LYRM7,LYRM7,1699.80268796898,0.0167964887348852,0.130982044491642,0.128235047788989,0.897962964899554,0.999982363306687,Not Significant,grey
LYRM9,LYRM9,437.700770934677,0.133976340286629,0.235200151054372,0.569626931300983,0.568930758325012,0.999982363306687,Not Significant,grey
LYSMD1,LYSMD1,360.999290612397,-0.0136639428989093,0.253846886147111,-0.0538274985614388,0.957072600589787,0.999982363306687,Not Significant,grey
LYSMD2,LYSMD2,1361.47830222168,-0.0193362846085513,0.141853214919713,-0.136311923698701,0.891574698119521,0.999982363306687,Not Significant,grey
LYSMD3,LYSMD3,1758.1040906935,-0.0184899171777658,0.130955008730854,-0.141192897904098,0.887717556522515,0.999982363306687,Not Significant,grey
LYSMD4,LYSMD4,372.005893438058,0.00866300517303469,0.247458561545038,0.0350079024097859,0.972073439525353,0.999982363306687,Not Significant,grey
LYST,LYST,2566.73808272001,0.081092510139136,0.115217600777638,0.703820506518258,0.481544561440952,0.999982363306687,Not Significant,grey
LYVE1,LYVE1,182.981300794518,0.149244937895235,0.353644987690003,0.422019095675858,0.673011079370749,0.999982363306687,Not Significant,grey
LYZ,LYZ,1972.80602812849,-0.213966230750895,0.434943836600829,-0.491939907513308,0.622761825362642,0.999982363306687,Not Significant,grey
LZIC,LZIC,1745.25483977033,-0.109902142308056,0.13170679307155,-0.834445511465389,0.40402998011083,0.999982363306687,Not Significant,grey
LZTFL1,LZTFL1,990.568489234325,-0.0650391574864906,0.161618335501434,-0.402424373971563,0.687371734978413,0.999982363306687,Not Significant,grey
LZTR1,LZTR1,1941.37807679259,-0.00400601895619647,0.124886723807115,-0.0320772203327529,0.974410469601223,0.999982363306687,Not Significant,grey
LZTS1,LZTS1,1047.01688463576,-0.000304551018354556,0.159552679369306,-0.0019087803448893,0.998477014557667,0.999982363306687,Not Significant,grey
LZTS2,LZTS2,1620.76258688109,-0.0771760782845769,0.132896097155125,-0.580724941790365,0.561425848938247,0.999982363306687,Not Significant,grey
LZTS3,LZTS3,2056.71619334224,-0.0970760954855312,0.12221939342981,-0.794277346346689,0.42703398908089,0.999982363306687,Not Significant,grey
M6PR,M6PR,3258.62623175218,0.0175292087873561,0.105750671027298,0.165759787782635,0.868345992953821,0.999982363306687,Not Significant,grey
MAATS1,MAATS1,556.706175340414,-0.0412062753689721,0.205740468545924,-0.200282791519814,0.841259420263559,0.999982363306687,Not Significant,grey
MAB21L4,MAB21L4,390.607985085388,-0.426465258040631,0.289250453505987,-1.47438060293933,0.140379144041511,0.999982363306687,Not Significant,grey
MACC1,MACC1,1200.01888908034,-0.111865699262032,0.152720148811091,-0.732488149945463,0.463870672923028,0.999982363306687,Not Significant,grey
MACF1,MACF1,17196.0682987894,0.147553648111516,0.0801494260919262,1.84098196713576,0.0656242013491801,0.999982363306687,Not Significant,grey
MACO1,MACO1,1881.01522710232,0.0966675172897651,0.131256352522701,0.736478771745895,0.46143938184738,0.999982363306687,Not Significant,grey
MACROD1,MACROD1,365.919217309952,-0.0302531264396436,0.24970476702191,-0.121155582252016,0.903567805103017,0.999982363306687,Not Significant,grey
MACROD2,MACROD2,346.891317923624,0.251645815914711,0.256460943954496,0.981224712170445,0.326481940278096,0.999982363306687,Not Significant,grey
MACROH2A1,MACROH2A1,4304.89009694599,-0.0340338881570681,0.102783649928016,-0.331121614973817,0.740552625327843,0.999982363306687,Not Significant,grey
MACROH2A2,MACROH2A2,1068.66877815433,0.000464823655517201,0.164172455690353,0.00283131328920309,0.997740941857977,0.999982363306687,Not Significant,grey
MAD1L1,MAD1L1,385.224448572465,0.0832655365613856,0.254981659945953,0.326555002344226,0.744004482051132,0.999982363306687,Not Significant,grey
MAD2L1,MAD2L1,128.121811748784,-0.11116499495083,0.413543066596621,-0.268811168485295,0.788074998378628,0.999982363306687,Not Significant,grey
MAD2L1BP,MAD2L1BP,663.904422873851,-0.200973442267273,0.195618717164721,-1.02737327583047,0.304244730327604,0.999982363306687,Not Significant,grey
MAD2L2,MAD2L2,567.177284836016,-0.125510380576174,0.207389034331584,-0.605192945618818,0.545050802517286,0.999982363306687,Not Significant,grey
MADD,MADD,6916.38988352654,0.085213071563661,0.0880432745279366,0.967854410465191,0.333117085476667,0.999982363306687,Not Significant,grey
MAEA,MAEA,2037.00884842494,0.0248806761948845,0.129542453443503,0.192065809574432,0.847690656277947,0.999982363306687,Not Significant,grey
MAF,MAF,1408.59337424193,-0.184779021286144,0.14202157457969,-1.30106303801372,0.193236878219993,0.999982363306687,Not Significant,grey
